start	end	text
251140	258100	largest battles of Vietnam, the Tet Offensive and Siege of Khe Sanh. In late October of 1968,
258480	264100	Company E-52nd Infantry was relocated and headquartered at Phuoc Vinh, north of Vietnam.
265000	270280	The division's area of operations was designated along the Cambodian border in Tay Ninh,
270280	274340	Binh Long and Phuoc Long provinces, all in South Vietnam, quote,
274440	280400	these areas contain significant routes for enemy infiltration into the Saigon area from Cambodia.
280880	286240	So if our witness is telling the truth and this crash is real, this event occurred in October to
286240	293680	December 1968 within the company E-52nd Infantry LRRP stationed out of Phuoc Vinh. So far,
293700	299580	his testimony lines up exactly with real events. And finally, back to our story, a quote unquote
300280	304460	appeared overhead the witness and his platoon emitting a bright red orange
304460	309840	glow appearing to be melting the object quickly moved out of sight but only five
309840	314980	or six seconds later a large crash followed by a dull thump reverberated
314980	318900	throughout the jungle the platoon figured this must have been a US plane
318900	322620	so knowing better than to risk long-range radio communications being
322620	327240	intercepted by Soviet agents they moved to secure the crash site arriving at the
327240	332920	site the platoon knew immediately this was not a US plane classified or acknowledged. The only
332920	338340	prosaic explanation the soldiers could think of was a crashed space probe, something from NASA or
338340	345220	the Soviets. The craft was egg-shaped, dull gray and metallic and seemingly cracked open. Again,
345300	350200	we see the description this craft appeared to be made from a single piece of metal with no bolts,
350200	351720	bolts, seams, or screws.
352300	356760	This sighting and craft description give us a lot to work off of actually.
357040	362240	What immediately stands out to me is this red-orange glow the craft emanated while flying
362240	363000	over the jungle.
363180	367340	There are two cases within our crash's timeframe that are worth mentioning that are similar
367340	367840	to this.
368040	374580	We can look to November 22nd of 1968 to NICAP case 681122.
374580	380420	On this date in Albany, Georgia, a glowing yellow-white oval UFO was seen from a car,
381220	385660	directed a light beam at the vehicle, and flew away changing colors to red and orange.
385980	389640	And let's head to Moules, France on December 15, 1968.
390180	395720	Reported in a book translated as UFO, the first complete file on close encounters in France,
395900	401380	we can find a case where an egg-shaped object the size of a car moved quickly without making noise,
401580	403380	emanating orange reflections.
404580	410140	But let's not forget an event that occurred just a year earlier on March 24th, 1967 highlighted
410140	415420	in the sworn affidavits by Captain Robert Salas and others at Malmstrom Air Force Base.
415820	422740	I covered this case in my UFO and Nukes video, but this event saw a red-orange oval UAP appear
422740	426600	over the base, disabling the ICBMs of Malmstrom.
426940	432360	And this mention of an egg-shaped object comes up again and again and again in ufology.
432360	436860	We will talk about this more later in the video with the witnesses' experience within the program,
437120	441280	but let's look at the testimony of aerospace contractor Eric Tabor to Arrow,
441460	446780	who recounted an egg-shaped metallic UFO being kept at Area 51 in the 1980s.
446820	450820	The description of this craft is almost identical to the Vietnam encounter.
451140	456200	And lastly, the molten feel of the craft reminds me closely of the Mother of Pearl effect
456200	460600	displayed on the skin of the craft Lance Corporal Jonathan Weygandt claimed to have observed
462220	468500	1997. Our platoon of Marines called in the crash only to hear there were already birds en route
468500	474940	and ordered to secure the crash. Quickly, a pair of F-4 jets fell into orbit overhead. The mention
474940	480980	of the McDonnell Douglas F-4 Phantom II may seem small, but this is actually a huge detail in our
480980	487540	story. In June of 1986, former Betchell Corps contractor James McCampbell told ufologist Jacques
487540	493480	Doc Vallee, he met with a military contact with the Wild Weasels, a codename given by USAF for
493480	498100	aircraft equipped with anti-radiation missiles and tasked with the suppression of enemy air
498100	503960	defenses in Vietnam. This contractor told McCampbell F-4 jets were equipped with EM
503960	509900	detection equipment to detect UAP during the war. Dr. Stephen Greer may have an additional witness
509900	516660	adding valuable context to these F-4 claims. Witness 10272 claims to have worked for a UK-based
517540	521900	installing low observable radar assemblies on F-4 fighters at Area 51.
522540	528380	Along with these claims, the witness alleges to have been involved in the evaluation of hardware from NHI craft.
529040	532600	Anyways, infantry then touched down and acted in perimeter security,
532860	536640	but I want to note the witness states they were allowed nowhere near the craft.
536880	538540	They were deployed in a wide swath.
538840	541980	It took two days for the craft to be removed from the jungle,
541980	547640	all with the help of SOF, Special Operations Forces, Navy, and Air Force officials on site
547640	552380	who had already been read into the program. The mention of the Air Force is no surprise here.
552840	559020	Ever since the 1947 Roswell, New Mexico crash and the involvement of USAF General Roger Ramey,
559120	564100	the Air Force has long been entwined with the study of UAP again. I would like to recommend
564100	571960	my Moondust video and USAF document AFC-1E draft policy, which states Project UFO and Moondust,
572080	576260	both headquartered out of the Air Force, have collection responsibilities for UAP
576260	581860	and descended foreign space vehicles. The Navy is a bit more interesting. Sure,
581900	587620	we have Rear Admiral Timothy Gallaudet who speaks openly about UAP and OPNAV regulations to restrict
587620	593000	UAP reporting I covered in my USO videos, but I can't help thinking about the Wilson Davis memo.
594100	602420	If this memo is true, which I fully believe it is, DIA Director and Vice Admiral Thomas Wilson was stonewalled from reading into the program.
607240	611100	This was our witness's first ever interaction with the program.
611440	616220	Throughout Vietnam, several rapid reaction units were on standby for retrieval purposes.
616620	619700	And it's here the witness adds some interesting context.
637920	646960	The Korean War lasted from 1950 to 1953.
646960	653660	While the first US-based retrieval of a UAP occurred in Roswell in 1947, it is possible
653660	656180	the program took a few years to put together.
656360	661320	If we are going to believe the MJ-12 documents, the program in charge of UAP investigation,
661720	666780	crash retrieval, and reverse engineering operated under US President Truman and briefed President
666780	668740	Eisenhower who took office in 1953.
668740	679140	This means the program was put together during 1945, more like 1947 to 1950, fitting in nicely with the realm of the Korean War.
679380	688420	We can of course guess the program was already implemented by 1950 when senior radio engineer wrote to the Canadian controller of telecommunications in the Department of Transport,
688640	695880	stating the U.S. was actively engaged in studying UAP in an effort so classified it rated even higher than the H-bomb.
695880	706660	This information was provided to the engineer Wilbert B. Smith by physicist and member of the U.S. Research and Development Board and student under Einstein, Robert Sarbacher.
706900	712660	I highly recommend my video on this subject as it very well may cover the early days of the program.
713220	717780	The witness also states, quote, these things are attracted to conflict, end quote.
717780	721860	quote, well, we know from numerous stories, including Robert Salas and Malmstrom Air Force
721860	727660	Base, UAP have a direct interest in observing and interacting with nuclear arms. We know from
727660	733360	the testimony of Bob Jacobs, UAP have even an interest in dummy flights of ICBMs. And if the
733360	738760	1953 Kingman, Arizona crash is true, let's remember this happening during Operation Upshot
738760	745220	Knothole, which oversaw extensive nuclear testing. It certainly looks like they want to understand
745220	752280	how far we've advanced in our nuclear fizzle kind of technologies at the very least.
752420	754620	I mean, it looks like preparatory probing activity.
754960	757500	It might be innocent kind of scientific gathering.
757620	759480	Could be ISR probing.
760060	764760	Anyways, it was at this time the witness and his fellow platoon mates were read into the program.
765100	767020	Joining the program was by force.
767220	770160	The soldiers were faced with this or a general discharge.
770160	775760	charge, likely drug charges, or an Article 15, which gives military commanders an easy way to
775760	781060	punish minor infractions breaching military conduct. This draws my attention to an alleged
781060	787340	crash retrieval that occurred on April 12, 1954, relayed to Leonard Stringfield by a witness K.A.
787440	791660	You can read about this in Stringfield's UFO Crash Retrieval Status Report 3,
791860	795220	Amassing the Evidence, and the link of course will be in the description.
795220	808960	In this incident, K.A. and a USAF Crew Rescue 4 out of Roswell Air Force Base were dispatched to a site 25-30 miles northwest where they observed a metallic saucer crashed edgewise into the sand with a dome in its center.
809160	816760	A ground crew in fatigues was already at this site, prevented the men from getting closer, and began tagging debris and scattered NHI bodies.
816760	822320	bodies. K.A. returned to Roswell, was debriefed for three days in a quote-unquote living hell,
822540	827160	and told by men identifying as intelligence officers in civilian clothes not to speak
827160	832700	about the incident, reading to K.A. a law that referred to a fine, imprisonment with hard labor,
832800	837700	and general discharge. Our witness states his introduction to the program was highly
838320	843200	compartmentalized. He was only told what he needed to know. This mirrors accurately the
843200	848060	compartmentalization discussed in the Wilson Davis memo. The four programs that referred
848060	854260	Admiral Wilson to the program were quote, part of it, in different compartments, placed in different
854260	859840	layers of the compartment's pyramid, split up to do different things of parts of it. It is
859840	864480	interesting to hear a witness state, I didn't even realize those damn things were from space
864480	870380	until I actually saw a body. So some of these craft are indeed from space and some are manned
870380	876540	vessels. We know from my fast walker video there is factual evidence USG elements had a term for
876540	882380	objects entering or leaving Earth's atmosphere denoted as fast walkers and defense support
882380	887880	satellites were likely used to monitor these objects and the subject of bodies can be pretty
887880	893800	contentious but like David Grush said well naturally when you recover something that's
893800	902060	either landed or crashed. Sometimes you encounter dead pilots. And believe it or not, as fantastical
902060	908200	as that sounds, it's true. The witness states the more he figured out, the more he was read
908200	913160	into the program. He never learned all the truth, but knew enough he felt compelled to come forward,
913240	918380	especially as an aging gentleman. Serving in Vietnam, I would put this individual's age at
918380	919960	at around 74 or older,
920800	923540	and claiming he had been out of the program for 20 years
923540	925780	means his service in the program occurred
925780	928360	from around 1969 to 2004.
929000	931360	The witness even discusses David Grush,
931520	933700	commenting on his approach to speaking publicly
933700	935160	and labeling him a patriot.
935460	938460	He even confirms the involvement of aerospace contractors
938460	940340	and sophisticated disinformation.
941540	943460	I don't think we need to expand on these topics
943460	945620	too much in general, as I have multiple videos
945620	948040	exploring the full involvement of Lockheed Martin
948380	953480	and Battelle Memorial Institute's interaction with UAP and fully covered the birth of the UAP stigma.
953840	956520	Check out those videos for some valuable context here.
956960	963720	After being read into the program, the Witnesses Unit was put back on duty but broken up and placed in horrific combat engagements.
964440	966860	Five of the original twelve died in combat.
967160	973620	I know five of the original twelve died in combat. Three more badly wounded. I think they were trying to kill us off.
973620	981200	If this broken up team still served with the 1st Calvary Division LRRP, we may in fact be able to track these names.
981460	986460	Of the 1,000 men who served in this unit, 45 were killed in Vietnam and Cambodia.
987060	997360	And the witness states a year after the initial crash, he was officially brought into the program where his primary job was no longer being a soldier, but he was now part of the program.
997360	1009740	So with this information, we can conclude that these soldiers were killed between October to December of 1968, where the crash occurred, and October to December of 1969, when he was brought into the program.
1009920	1013940	And we'll give an error factor of around plus or minus, let's say, three months.
1014160	1021540	I have actually found a memorial site dedicated to those served and fell in the LRRP unit within the 1st Cavalry Division.
1021540	1026560	vision. Analyzing the casualty list, we can try and trace the deaths of these brave soldiers from
1026560	1032080	the time of our crash, October to December 68, and our witness being read into the program October
1032080	1039080	to December 1969. So we're left with 16 possible names. If we filter out soldiers who died of
1039080	1044280	non-hostile actions, we are left with eight possible names. If our witness is telling the
1044280	1049920	truth, five of eight of these names are likely platoon mates of his who observed the crashed,
1051540	1055020	It didn't happen often, but these things did fall out of the sky,
1055180	1059680	where people would see something land or witness beings happening more often than people know,
1059820	1063780	and we'd swoop in as fast as we could in case there was anything to snatch up.
1063960	1067420	I think we pulled three total craft out of theater, and not just Vietnam.
1067780	1070280	Damn near started a war with China in one recovery.
1070620	1075700	Up to three craft in Vietnam? Well, perhaps there are others who can expand on this.
1075840	1079940	Within Stephen Greer's redacted witness list we return to again and again and again,
1081920	1088120	10659, quote, firsthand involvement in Vietnam crash slash retrieval of ET craft, involved
1088120	1095380	directly with ET technology, POC to other military UFO events, including dad's presence at 1954
1095380	1101300	Edwards Air Force Base UFO landing. I do think this witness is separate from our infographics
1101300	1107900	witness due to the claims of dad's presence at a 1954 Edwards AFB landing. The witness comments
1107900	1110900	comments how one retrieval almost started a war with China,
1111080	1113020	the program only getting the upper hand
1113020	1115180	due to China's primitive early warning systems.
1115740	1117740	David Grush has commented on this,
1117880	1121600	a multi-decade long cold war between the US, China,
1121720	1123340	and other US adversaries.
1124080	1125680	We're in a competition with our adversaries
1125680	1130060	to understand this, and it's a multi-decade cold war
1130060	1133460	that has been under our nose for so long,
1133660	1137180	and there is no good way to level the playing field
1138120	1143900	other nation states accountable if they're doing unethical or illicit activity as it relates to
1143900	1150580	the subject. And I think the obtuse secrecy is actually putting us in a very dangerous position
1150580	1157160	where a country might make a breakthrough, let's say it's an adversary of ours,
1157340	1163420	and it is so destabilizing. You say there's been a cold war behind the scenes
1163420	1165720	with Russia and China.
1165940	1169720	There has been a Cold War with our P-RAP series, yeah.
1169920	1173620	The Witness also states recoveries in the ocean would be near impossible,
1174000	1176780	that Europe was another hotspot for UFO activity.
1177140	1181560	This was due to curiosity towards the always militarized European mainland,
1181840	1185680	especially within the Cold War and a few decades removed from World War II.
1186160	1188760	Europe was able to keep a tighter lid on the subject,
1188840	1190980	especially with the European populace, quote,
1190980	1194240	quote, turning their nose up at the whole UFO thing, end quote.
1199180	1201580	The crafts themselves were extraordinary.
1201980	1203520	That's the only way to describe them.
1203700	1206200	I wasn't there for every single recovery, obviously,
1206240	1208820	but they kept collections of them in different places,
1208860	1210520	and I got to see two of the collections.
1210840	1214420	The question of craft housing and material handling is done
1214420	1218640	is always fascinating, starting with a, quote, unquote, collection of craft.
1218640	1224120	As we know from David Grush, the USG is in possession of up to 12 to 15 craft.
1224520	1226560	When you say crash retrieval, what do you mean?
1227440	1233800	These are retrieving non-human origin technical vehicles, you know, call it spacecraft if you will.
1233920	1238500	Non-human, exotic origin vehicles that have either landed or crashed.
1238800	1241780	We have spacecraft from another species.
1242180	1242960	We do, yeah.
1243400	1244160	How many?
1245000	1245940	Quite a number.
1246120	1246660	You're kidding.
1246840	1247400	No.
1248640	1252700	These claims have been echoed by numerous whistleblowers including alleged S-4 project
1252700	1255080	Aquarius biologist Dan Barish.
1256140	1261480	Sit tight for a video on him, but he claimed 9 hangar bays housed UAP and reverse engineered
1261480	1265820	vehicles including the 1953 Kingman Arizona crash at S-4.
1266120	1271620	The witness states Wright-Patterson and the Foreign Technology Division is a red herring,
1271720	1276000	that this is where the Soviets would have immediately come looking, quote, we faked
1276000	1280640	some stuff going into Wright-Patterson, end quote. It's likely in the early days of the program,
1280760	1286100	Wright-Patt housed both crashes and biological material, and we only have to look at Roswell
1286100	1291080	to guess that. This means that either before or during the witness's tenure in the program,
1291360	1297620	program duty shifted away from the airbase, and any sort of material or crash sighting at Wright-Patt
1297620	1304480	from roughly 1969 to 2004 are hoaxes perpetrated by the program. Now there is some conflicting
1306000	1310800	Think back to the testimony of Senator Barry Goldwater, who in 1975 was stonewalled by
1310800	1315280	General Curtis LeMay into accessing the Blue Room at Wright-Patt where UAP information
1315280	1317580	and materials were likely stored.
1318220	1323260	Possibly this means Wright-Patt held a database or record of UAP and program activity, but
1323260	1325460	not actual materials and biologics.
1325740	1330920	There were these co-op sites run by the government and the big defense contractors, people like
1330920	1336600	Raytheon, Boeing, everyone knows their names, but also people like Texas Instruments. It was a whole
1336600	1342020	umbrella, but the little guys only got a tiny piece of the puzzle. Some guys from TI would get
1342020	1346760	a piece of something and then be asked to figure out how it works, never being told where it came
1346760	1351380	from. And on its own, I'm sure these eggheads had their suspicions, but it's hard to tell if
1351380	1356920	something's actually alien. Raytheon, Boeing, and Texas Instruments are specifically name-dropped,
1356920	1365320	And we can infer TI is one of the quote-unquote little guys mentioned here, as the witness proposes the example of TI getting a little piece of something.
1365620	1369380	Can we find one interesting connection for each of these three companies?
1369700	1385160	Well, to start, we can find Raytheon name drops specifically alongside Lockheed Martin, Aerospace Corp, TRW, etc. by Lockheed Martin astrophysicist Bernard Heche, as one of a major aerospace company in which the legacy UAP programs hide.
1386920	1391260	In 1956, Boeing was mentioned in a special weapons study of aviation studies examination
1391880	1393240	of electro-gravitic systems.
1393760	1399700	This piece references a project Winterhaven which suggests construction of a saucer, creating
1399700	1404120	a local gravitational field designated to serve as a USAF interceptor.
1404820	1409060	Boeing was one such company mentioned on working on these anti-gravity rigs.
1409120	1414920	When we hear Texas Instruments, we think of the TI-84 calculator that got me through college,
1416920	1420240	But TI also operates within the aerospace and defense industries.
1420820	1425440	Unfortunately, there is not much to confirm here as the only link to TI I can find
1425440	1433180	is a 1961 establishment of the Southwest Center for Advanced Studies by TI to work on gravitational physics.
1438260	1441520	And finally, onto everybody's favorite subject, the craft.
1441860	1443920	The witness makes a very curious claim.
1443920	1454800	Although he knows these craft can operate in a microgravity medium, he does not know if they are really spacecraft and wonders if quote, that's where they want us to think they are coming from, end quote.
1455420	1459520	The witness comments Ufology has done a pretty good job at compiling craft shape.
1459820	1468940	So you got your flying eggs, your tic tacs, I guess you now call them, we just call them pills, your old fashioned saucers, bells, triangles, whole mess of shapes.
1469120	1472280	But the ones that crash are almost always the eggs and the bells.
1473920	1480800	1996 to 2023 we can actually find the most commonly reported UAP configurations. Factoring
1480800	1485940	out spheres and lights which in my opinion often have a more possible prosaic explanation than
1485940	1491820	other configurations, we can see commonly cited craft shapes accurately reflect our witnesses list.
1492200	1496640	Eggs and bell shapes are the most frequently crashed objects according to our witness,
1496860	1502080	sometimes disintegrating on impact, and our witness claims these are likely unmanned drones.
1503920	1509060	really interesting and possibly credible eggs and oval shaped objects, Eric Tabor and Jonathan
1509060	1514800	Weygand. But what about this bell? There is a fascinating and perplexing case that occurred in
1514800	1521700	1965 in Kecksburg, Pennsylvania I plan to cover soon. Allegedly a bell shaped almost acorn object
1521700	1526420	crashed in the area. This case was covered extensively by Leonard Stringfield, so if
1526420	1531200	you'd like to brush up before my video, I recommend reading his UFO crash retrievals,
1531200	1536100	the Inner Sanctum, Status Report 6. And if you remember from my Robert Sarbacher video,
1536320	1541740	Dr. Eric Walker, an alleged original program manager, claimed to have been on-site and at
1541740	1547100	location for this crashed object. Our witness declares the saucers are the crown jewels,
1547340	1552920	and he only ever participated in the recovery of two such craft. I probably don't need to dive too
1552920	1558120	much into the importance of discs or saucers in UFO lore, but let's see if we can investigate
1558120	1561480	investigate the witnesses' aid in a crash retrieval in South America.
1561820	1567060	The saucer we recovered had hit the side of a rocky outcropping on its way down. It smashed
1567060	1572540	the rock to pieces, then took out a quarter mile of trees. If it had happened on the outskirts of
1572540	1577100	civilization, the whole UFO mystery would have been public knowledge by now. That's how much
1577100	1581220	destruction that thing caused. But the craft itself was relatively unharmed.
1581380	1587580	I will be using the date frame 1969-2004 I derived earlier for our witnesses' time in
1588120	1595080	I can find three relevant cases from my all-time favorite crash retrieval handbook, Magic Eyes Only by Ryan S. Wood.
1595920	1602640	We will not be covering the 1997 Jonathan Weygandt Peru case or the 1978 Moondust retrieval in Bolivia,
1602760	1606460	as these craft are explicitly stated as not saucer-like.
1606680	1613160	One example can be found that was also relayed in the notes of Leonard Stringfield dated March 23, 1978.
1613160	1618680	1978. In his notes, Stringfield spoke with one Bob Barry, who claimed a UFO crash retrieval
1618680	1625580	occurred on November 11th, 1975, very close to Lima, Peru. This craft was unmanned and measured
1625580	1630980	12 feet high and 8 feet in diameter. If what our witness is saying is true, and mostly eggs
1630980	1635560	slash bells are unmanned, this may not be a saucer, but still worth mentioning, the outer
1635560	1641080	surface was metallic with material deemed to be non-terrestrial. Another possible event occurred
1641080	1643240	The explosion occurred in Potrerillos, Chile in 1978.
1643660	1648580	Pulled from the files of Bob Pratt also, he learned while in the area a year later, a
1648580	1652200	tremendous explosion occurred that woke up all 3,000 people in the area.
1652580	1656000	All houses shook and everyone thought a blast furnace had exploded.
1656560	1660360	Engineers determined the event was an airburst, the explosion occurred in the air and the
1660360	1661920	blast force exerted downwards.
1662640	1667060	Following the crash, American operatives and NASA coveralls arrived at the scene questioning
1667060	1667540	witnesses.
1667540	1673840	witnesses. An American or Soviet spacecraft maybe, but when Bob Pratt filed FOIA requests to NASA
1673840	1679060	and the CIA, they responded they had no data on the event. And we can find a third case that's
1679060	1684480	also mentioned in Stringfield's UFO Crash Retrieval Syndrome Status Report, two new sources, new data,
1684600	1691160	which discusses an October 3, 1980, saucer crash in Piedra de la Guia, Argentina. Here, witnesses
1691160	1696740	in a 300-mile radius saw what appeared to be a saucer-shaped fireball come down from the skies
1697540	1703380	near 7pm. Some witnesses claim the fireball flew in circles before crashing, exhibiting intelligent
1703380	1709360	control. Captain Carlos Lima, then head of the Space Research Division of the Argentinian Air
1709360	1715600	Force, officially investigated the incident. He found four burn spots circular and 10 to 18 meters
1715600	1721680	in diameter, and noticed what appeared, quote, to be the product of combustion originated by liquid
1721680	1727020	wood fuel or some sort of material with a very high temperature, end quote. Could any of these
1727020	1732500	cases or possibly the Varginha Brazil case so excellently covered by James Fox be the crash
1732500	1737600	our witness mentioned? When the witness reached the administrative side of the program, he learned
1737600	1742400	saucers were formed from a single piece of material or put together at an atomic level,
1742580	1748200	quote. Even the entrance is invisible until it actually opens, end quote. But interiors could
1748200	1749680	could be accessed through destructive
1749680	1751340	and non-destructive means.
1751660	1753700	I have recently covered two witnesses
1753700	1756180	whose claims mirror these statements identically.
1756880	1759200	MS, who declared the UFO he observed
1759200	1761800	undergoing inspections at Dugway Proving Ground
1761800	1764620	was, quote, flawless, like it had been 3D printed,
1765320	1768760	and RB, who claimed the saucer he guarded in 1963
1768760	1771700	had a door panel with tolerances so tight
1771700	1774400	not even a piece of paper could fit through the seams.
1779620	1783920	The first mention of biologics comes with the South American saucer retrieval.
1784040	1788920	Once access was gained to the craft, the interior reeked of decaying organic material.
1789180	1791740	The quote-unquote things inside were dead.
1792060	1796140	I call them things on purpose, not out of disrespect or anything like that.
1796200	1800360	I just don't think any of us were ever convinced they were actually living creatures.
1800560	1802660	Well, not in the sense that you and I are.
1802660	1808840	These biologics featured a crude digestive system only enough to process basic proteins and such,
1809080	1814540	leading the witness and program to believe these things were similar to biological androids. The
1814540	1820020	typical grey alien depicted in media is allegedly accurate, but these beings are a little taller
1820020	1825560	than the famous humanoids and possess large but not massive eyes. The witness remarks how these
1825560	1830580	beings were raised in a dimly lit environment supported by their dimly lit craft. These
1830580	1834980	These creatures feature long limbs and knees, quote, not in the right places, end quote.
1835220	1841220	The subject of almost android-like living beings has been echoed by many, including Dr. Gary Nolan.
1841800	1847100	I think that part of what we're seeing here, I mean, look, if you're an intelligence,
1848020	1853320	are you going to go down on a planet with a bunch of angry monkeys who might kill you?
1853380	1857840	No, unlikely. You'll send some intermediary.
1858060	1860220	Well, what kind of intermediary are you going to send?
1860580	1864280	You're going to send something that maybe almost looks like them, but isn't them.
1864520	1868500	So I think, and this is, again, from inside the intelligence community,
1868840	1875940	most of what we think we're seeing are avatars, biological robots,
1876280	1881980	that are basically put there to be the minions, if you will.
1883420	1886760	And that's the current view of the intel community?
1886820	1889560	It is a hypothesis.
1890580	1895980	Living biologics had been recovered by our witness, specifically at a near UK-based retrieval.
1896080	1900100	This event occurred at the same time of a meteor strike in the UK area.
1900480	1902920	And I actually think I may have found this incident.
1903040	1906840	This story occurred in May of 1996 in Boyle, Ireland.
1907460	1911160	Locals witnessed a meteor or an aerial craft heading towards land,
1911380	1915580	appearing to misjudge its approach, shearing trees and landing in a lake.
1916120	1919900	Allegedly, several occupants were taken into custody by a retrieval team,
1920580	1925580	And significant military activity including American soldiers continued for the following
1925580	1926260	six months.
1926520	1929200	Even local police were instructed to stay away.
1929500	1934400	The American soldier bit here is key as our witness states Europe has a default agreement
1934980	1939960	with the United States that recovered materials go to the US but quote, that's the price you
1939960	1942020	pay for having a superpower watch your back.
1942300	1946700	At this crash site, the witness states two of five of the craft's crew survived.
1946700	1949960	arrived, light bruising covered the dead from the hard landing.
1950280	1955040	The program has ruthlessly strict protocols for dealing with live biologics, according
1955040	1955640	to our witness.
1955900	1961300	These rules include never leveling a weapon at a bean and for that matter, security is
1961300	1964520	positioned well away and out of sight from the biologics.
1964780	1970040	Immediately taking readings to ensure nothing toxic or hazardous is present near the craft.
1970320	1975880	And medical personnel are then sent to the craft area or interior, including a lead doctor
1976700	1983280	the ambassador, who always spoke at least English, Chinese, Spanish, and Russian. The biologics at
1983280	1989560	this UK crash just stood around aimlessly, solely reacting to basic stimuli as the team entered the
1989560	1995580	craft after the door opened on its own. The beans were even let out of the craft like school children.
1995940	2001720	In this instance, and almost any other where live biologics were recovered, the witness remarks the
2001720	2007400	beans live at most a few days before they keel over dead. These points alongside the fact that
2007400	2012260	beans could breathe Earth's atmosphere are used by the witness to support the hypothesis they are
2012260	2017600	like drones or biological computers like Gary Nolan said. Whatever's making these things just
2017600	2022880	creates a biological crew when it needs one and they do their job and nothing else. At least that
2022880	2028020	was our theory because their bodies didn't seem built to last and the eggheads found it suspicious
2028020	2030760	that they were able to breathe our atmosphere so easily.
2030920	2036620	Of course, we do not have access to any living or deceased NHI biologics in the public sector,
2036780	2039780	so are there at least any parallels we can draw from the witness?
2040120	2045060	The subject of biologics and their taxonomy is one of the most contentious subjects in UAP.
2045420	2047840	The visual of the classic grey alien,
2048580	2052160	small beings varying in color with elongated limbs, frail bodies,
2052300	2054760	enlarged heads, large to enormous eyes,
2054760	2059700	tiny to non-existent noses and mouths have been echoed since the dawn of UAP
2059700	2065060	lore. From Roswell to Kingman to abductee claims to myriad files in the Leonard
2065060	2070000	Stringfield files, similar descriptions of non-human biologics pop up everywhere.
2070360	2074100	And this isn't mentioning countless accusations of the program being in
2074100	2078020	possession of living and dead beings. Unfortunately, this is also one of the
2078020	2082680	most lied about and hoaxed aspects of the phenomenon. So for now we must stick
2082680	2086500	to the direct confirmation of biological retrieval confirmed by Grush.
2086640	2088980	Sometimes you encounter dead pilots.
