start	end	text
461960	468040	we'll see where it goes mold yeah yeah pretty strong yeah i mean at this point in time i'm very
468620	473740	uh actually skeptical is not the right word i do not believe did not believe that this would work
473740	479840	in congress but i knew that the attempt had to be made we had to try he had to try i knew that
479840	486280	i alone wasn't big enough or important enough to to shift the tides of history there to shift what
486280	489080	what apparently the executive branch had decided,
489180	490720	which was we are going to squash this.
491380	493120	And anybody that tries to bring it up,
493220	499040	we are going to silence, cut out, and disparage.
499700	501760	They were asking for whistleblowers.
501980	502880	And there we are.
503060	505020	And he is blowing the whistle on this.
505200	506900	And that's what they were asking for.
507020	510240	So for me, it was a big win for them to meet you face to face.
510280	512020	Because I knew down the line, if this was going to progress,
512160	513840	look, you would have testified.
513980	514960	Let's get real clear on this.
517020	523560	it you would have testified you were not asking to testify you're saying here's the little piece
523560	528880	that i have but you you said in that room that you would if if requested i would if asked and i did
528880	533720	not want to do it at the upcoming hearing of course because that was very close and i in no
533720	538240	way felt ready to do that but you put the ball in their court and they said you would they didn't
538240	542600	ask right and we got to there's a whole thing about that but just you really put it out there
542600	553000	I did. Yeah. Okay. I think it'll take quite a change in our present circumstances
553000	558100	for anybody to ever testify under oath on this subject again, in a way that would make a
558100	568700	difference. I think they know the power of in an open hearing, putting your hand on the Bible
568700	571620	and swearing that you're going to speak nothing but the truth and doing so.
572600	577560	symbolic and it's very valuable and that is why I believe that they are desperately attempting to
577560	582380	deny well and that's what we saw and you know we don't got to rehash it that's what we saw the
582380	587520	second hearing absolutely controlled uh Representative Burchett testified to it by
587520	593660	saying it publicly that the executive branch um did limit what could be said and by who and George
593660	600040	has brought that up a bunch when you know so so I agree executive branch in the halls of Congress
600040	604600	determining what the business of Congress is and not even through the
604600	607260	courtesy of a phone call to the vice president of the president but through
607260	615400	minions and stooges mm-hmm unelected probably CIA yeah well certainly yeah
615400	620400	would you when you hear about the lineup for the hearing that was held you got to
620400	623500	be feeling pretty good about it oh yeah I was going to be a witness he's gonna
623500	627300	talk about immaculate constellation and not just a witness on his own next to
627300	631620	to Lou Elizondo, Tim Galladet, and this guy I've never heard of before, but seems nice,
631760	633200	Nick Gold, or Mike Gold.
633280	633720	Mike Gold.
633760	634180	Mike Gold.
634300	634380	That's great.
634540	635640	They're thinking, all right, good.
635820	636160	All right.
636260	637080	It's going to come out.
637180	637900	We're all punked.
637940	642120	Did you know exactly what was going to be discussed by the Shelleberger at that point?
642200	642620	You can guess.
642840	649160	I mean, I knew it was going to be me and my words and my report.
650240	652920	Because the two of you met with them the night before the hearing.
653600	658940	Well, yeah. And I mean, I had met with Michael to give him the story. I seem like
658940	661360	there's no mystery here why they're bringing him.
661660	668000	Yeah, there was a lot before that too. But I mean, I have a two plus month process of
668600	672200	prompting, trying to get something on congressional record, knowing that what your
672700	677900	testimony was valuable. It wasn't just like spur of the moment. There is a process. It was three
677900	685420	three major meetings that occurred to validate the information that um that you provided to me
686140	690620	it's not just like um so getting on something on congressional record is a little bit uh more
690620	695360	tricky than than people think they have to have time with it so i very slowly with your
695360	701120	authorization over those months had in-person meetings not just you being there but then
701120	706040	working with them showing them the information so they had time to vet it they're worried about
707900	728740	So it was a process. It was a process that for me was very arduous. Personally, there are a lot of phone conversations that we sat in on with house staff and and it got curiouser and curiouser as the people who were in on these these conversations with us on the national security folks just popping in on a meeting that I'm supposed to be having with them.
728740	732300	And they wanted to know what assets George and I have to visually show them.
732380	733700	We were going to provide them.
733800	736100	They were saying at one point that we were going to testify.
736260	736720	And I said, cool.
736860	739120	And I want to give something substantial to the American public.
739360	740840	This is what I want to give them.
740920	744360	Well, at some point, they're trying to get us into a skiff.
744800	754200	And my federal lawyer, our federal lawyer, said, do not go in there because they will immediately classify all that information that allegedly you may have access to.
754300	756820	And then you're never reporting on it.
756920	758440	So we went through our own journey.
758740	762900	have to get into that in this discussion, but there was a lot of stuff happening behind the
762900	769860	scenes. But hurrah, hooray, congressional record, your report, which is misrepresented when Nancy
769860	775920	Mace talked about it big time, but we're happy. We're happy. And I was stoked to have Michael
775920	782960	Schellenberger, who at that time, I was like, this is great. He's going to be a good ally
782960	788040	moving forward. And he's the right man for the job. Yeah. But bottom line, no matter the
788740	794820	involved um and how revealing that second hearing was about the control mechanisms in place about
794820	801200	uap i was elated and i think so were you that without having to put your face out to the public
801200	806580	and endure all that like you're doing and gonna experience now your testimony got put on a
806580	812980	congressional record that was a big win yeah there was a bit of a personal pleasure too we like we i
812980	817420	I, at the very least, got to see someone else be scared for once.
817860	818740	Who was scared?
820180	827980	Not the bosses of the people who interfere in Congress, but the minions themselves, because their bosses didn't tell them what was going to happen.
829040	831200	Can you dive a little deeper into that?
832140	842880	Well, by all appearances, both behind the scenes and in front of them, the submission of this report onto the congressional record and its announcement caught people by surprise.
842880	853740	surprise its distribution was allegedly very tight and these uh unelected members on these
853740	861820	congressional staffs that get to set the agenda for our elected leaders uh had to scramble and
861820	866940	adjust in real time they panicked see having something on congressional record is different
866940	868380	than just putting out a news report.
868540	871100	News report goes away, one click, done.
871540	874060	This is much bigger.
874140	875220	And I saw that too.
875360	877420	So it was a big move
877420	880280	and it probably was filled with pleasure to see.
880380	882100	It stirred shit up.
882280	882700	Yes.
882920	884120	You know, you've said it before
884120	885140	and I want to drill this home.
885320	888000	At one time, saying these words,
888140	889380	putting these words in text,
889620	890720	saying them over the phone,
891440	894340	there was repercussion for that at one time.
894440	895180	I understand it.
895180	896280	As I understand it as well.
896940	899300	But so it gets published and I was stoked.
899380	902680	I remember that day I went on a news show and I was like, I had nothing.
902780	903740	I didn't do it.
903780	904660	Somebody put it out.
904740	908680	I mean, you let me know that it was going to be public, but I was like, I was like stoked
908680	912480	to hear those words mentioned, but getting it on record, watching the tables turn was
912480	913760	filled with pleasure.
913920	914180	Yeah.
914380	919060	No long-term outcome, but this is a fight without many wins.
919220	921440	So take the small personal pleasures.
921760	925000	As this news travels, is there a blowback?
926940	930480	something might happen to me as a result of this getting out there you're happy that it's finally
930480	936860	there on the record but then does that change uh over the days or weeks afterward not so much
936860	944160	um I was not definitely under no illusions at this point nothing would functionally change but what
944160	952600	mattered was you know adding new fuel to the fire to look what looked like was a dying cause uh is
952600	961020	Is there blowback for you personally? Does anybody call you and say, you shouldn't have done that? Or does somebody figure out who you are? Is there an attempt to identify who you are?
961180	971820	I'm sure there were attempts. I'm sure some of them were successful. But I mean, I've been known to internal security undoubtedly since almost day one.
971820	979400	You know, here's the deal. People misunderstand because it was misrepresented in Congress.
979660	986620	This is not a Pentagon paper, a product. You are the author of what the world knows as
986620	993300	the Immaculate Constellation Report. This is a report based upon, a field report based upon your
993300	997800	investigation, what you've discovered, trying to do the right thing, bringing it to the people that
997800	1002240	need to see it because it was so hard even though they're asking for you to get it to them so just
1002240	1007780	to be really clear for the fundamentally for people immaculate constellation report what was
1007780	1013820	submitted into congress onto congressional record which we fought together to get that done is your
1013820	1019520	words it's not some government pentagon report like it was misrepresented by nancy mason congress
1019520	1026500	Not at all. All my words, 100% authored by me.
1026640	1030660	One of the striking things for me in kind of talking with you through this process,
1030740	1034060	as opposed to just reading the final report that went on to congressional record,
1034200	1039380	I mean, you list and label cuboid formation of metallic orbs.
1039380	1040560	These are UFOs, right?
1040680	1045300	So fast mover observed transiting over satellite, or sorry, sensitive facilities.
1045300	1051780	abilities intelligence vessels positioned to collect on reproduction vehicle equilateral
1051780	1062180	triangle UAP tails unwitting vessel this one struck me large disc using clouds as concealment
1062180	1068160	and why that struck me is because George and I have been exposed to a lot over the years and I
1068160	1073140	think I know and other people know what you're referencing in here it sounds like you watched
1073140	1079720	a video you said on u.s government networks there exists opir footage what is it overhead persistent
1079720	1084500	infrared um that might be a correction that a satellite may not have been an opr satellite
1084500	1090760	after all but this one um and you keep going on a boomerang shape jellyfish shaped uh you know
1090760	1096660	tic tac shape you're not just making these words up like you saw visual evidence of these yeah and
1096660	1101740	and so didn't have george knapp and i we have been exposed to um along the years a lot of visual
1103140	1105420	The large disc in the clouds.
1105520	1108000	Just explain to me seeing something like that.
1108940	1111780	Well, number one, it's pretty striking because you're watching it from Sphinx.
1112100	1113720	It's always cool to watch satellite feeds.
1115540	1118280	And that's just something the general public doesn't get to see.
1119800	1121500	And then two, just the size of it.
1121580	1123580	It was immediately like, well, what the hell is that?
1123700	1128980	It was in, I assume, infrared, either black hot for that one.
1129780	1131500	So the white clouds around it.
1133140	1140140	in its activities or like it was startled um but it's one of those cases where i look at it and
1141160	1147480	you know it looks like a flying saucer but it might be one of the things that maybe that was
1147480	1153640	actually one of ours um in the wrong place at the wrong time what do you mean it looks startled what
1153640	1159520	does that mean you know it's just looking at an area over the ocean is what it appears and this
1159520	1165700	thing just comes trundling along uh like underneath the cloud cover comes up and then right when it's
1165700	1172520	like almost center frame it scoots off to the side and like tries to get out of like it comes
1172520	1177340	into a certain going oops i'm being somebody spotted me i can get out exactly that it was
1178140	1183100	visibly that's the the feeling it had that was that was kind of haunting to me i checked we
1183100	1188440	checked uh when we were with some friends recently um i never know we are not qualified to know if
1189520	1191560	to are legitimate or not.
1191700	1195700	But when I get confirmations like you describing this and other people we've just recently
1195700	1197660	talked to, I know that footage exists.
1197720	1198940	We've been exposed to it.
1199140	1204140	And I think that that's a nice piece to the puzzle for the public.
1205240	1206560	What about jellyfish?
1207200	1207720	Yeah.
1207880	1211100	So, I mean, I only heard that term once it was released.
1212160	1217320	Similar stuff I had seen on the inside and it was often labeled like a floating brain
1217320	1220640	or an organic or irregular shape.
1220760	1221840	So that's why it's in there.
1223780	1229020	So yeah, I've seen multiple instances of irregular shaped things
1229020	1232360	that look thematically similar to the jellyfish.
1232600	1235200	I've never seen the jellyfish video itself.
1237220	1240760	But seeing those, you know, there's an instance of there,
1240880	1244000	one in South Com right at our border,
1244000	1247980	crossing what appears to be into the United States airspace.
1249360	1250280	Let me get clear.
1250300	1250660	Undetected.
1250780	1251280	From Mexico?
1251980	1253900	I believe from one way or another.
1254060	1256380	I can't recall the compass orientation right now,
1256440	1259060	but I would assume into the U.S., which is why it was interesting.
1259500	1261000	Yeah, let me get clear on a couple of things.
1261060	1264000	Well, first of all, you know, people like yourself,
1264220	1266660	you get, it's happened with Lazar, happened with Greg,
1266720	1269020	like every word you say, you know, you're worried about
1269020	1270760	if your memory isn't perfect.
1271000	1273000	You've done a great job of really curating,
1274000	1278320	accurate it's okay to make a mistake it's okay to like not remember the exact equipment that did
1278320	1284200	this or that in your brain just so um so you're saying the word jellyfish you first heard kind
1284200	1288280	of when george and i released that thing into the public media jellyfish although it was described
1288280	1295920	differently for different assets you've seen on servers up yeah yeah yeah that term was describing
1295920	1301300	something i had seen before okay okay is it but we just called the jellyfish because that's what
1301300	1307360	it was told to us they had two spaghetti monster was our other option it was said jellyfish works
1307360	1313440	but um that morphology or shape is something that uh consistently you had seen within these
1313440	1318820	classified servers yes in other contexts outside of the middle east okay you ever see any any
1318820	1323140	videos where we're engaging with them either we're chasing them our war planes or something
1323140	1330420	are going after a disc a saucer an orb or something like that so i've seen videos and
1331300	1339820	reports of engagements, but not live, like we're not shooting them, but engagements where, you know,
1340560	1345620	either we are trying to intercept something, read lots of reports on that, and from other
1345620	1351420	countries as well, trying to intercept these things. You know, each report will have its own
1351420	1359800	shape that they're chasing, but guess what they are. But then, yeah, when there's an example in
1361300	1366640	what would be classed as an engagement where we're up there protecting our airspace and
1366640	1372160	encountering these things and interacting with them in a way that we would consider hostile.
1372240	1378940	And if it was anything else, you know, if we had a Russian bomber patrol that had a fighter escort
1378940	1385680	and they tried to box our fighters out, force them down from the wash, the jet wash, you know,
1385680	1391100	that would be a hostile engagement um but for whatever reason uh you know we're not describing
1391100	1396920	it that way internally so we're sending a plane up to take a look yeah maybe get a better look
1396920	1402240	or even some imagery but not to engage meaning shoot it down shoot a sidewinder at it or something
1402240	1407900	right i would you know i'm not gonna be able to say that's never happened but i have i've not seen
1407900	1408860	them engaged
1411920	1412880	with weapons.
1413000	1415960	It recently happened, and we became aware of one.
1416440	1417800	More details on that, I think,
1417820	1418600	we'll report on.
1419560	1421420	What happened was the missile
1422540	1423500	quote, bounced
1423500	1424040	off.
1425700	1426880	They're trying to figure that out.
1427180	1429800	What does that imply? A field around it? I don't know.
1429940	1431660	We also released one that was so embarrassing
1431660	1434100	to release. It looked like Kermit the Frog.
1434440	1435940	I think we called it Syria Dome UAP.
1438200	1444480	we tried to engage it we tried to shoot it and i believe we hit it but we don't know the aftermath
1444480	1448980	or what happened to that we reported on that is actual information even though it looks so silly
1448980	1454160	we had to report it because uap so from the recent event to that it brings me back to what you said
1454160	1459540	george about the official orders back in russia back in the day tell me that real quick again
1459540	1466780	so the russian military that from 78 to 88 they had a standing order uh for the any every unit
1467900	1473660	military empire, any UFO or ball of light, flying saucer, anything weird in the sky,
1473920	1479380	it had to all be investigated. And the guy who was in charge of that program at the Ministry of
1479380	1484720	Defense said that there had been several dozen instances where they sent planes, warplanes,
1484860	1490700	to intercept these UFOs, and mostly they couldn't keep up with them. They just pooped. They're gone.
1490860	1496220	But in three cases, they tried to engage and shoot them down. Three cases where those planes,
1498080	1503960	Two of the pilots died, and after the second pilot died, they issued an order, leave him alone.
1504120	1510400	Because in the words of the commander of the Russian Air Force, they said they have incredible capacities for retaliation.
1511820	1515120	Why so many shapes? Why do you think so many shapes?
1515320	1520060	I used to think fly saucers were disks. I used to think UFOs were fly saucers. That's what I used to think.
1520440	1525060	Now, after knowing this guy for so long, reading all the reports, getting whistleblowers, talking with him, why so many shapes?
1526320	1531420	I think part of it's sometimes these might be made to purpose.
1533140	1542720	So if they're only making it for a specific use case scenario, they'll design it to excel on that mission.
1542880	1543700	I guess we do that.
1543820	1544480	We do that.
1544540	1544860	Absolutely.
1544920	1549120	We have bombers that look a certain way, and then we have reconnaissance vehicles that look another way.
1549180	1553640	Star Wars, they have giant cruisers, and they have the X-Fighters for different jobs.
1555060	1560500	surprised to hear about cases where these things, large objects come out of the ocean or go back
1560500	1566040	into the ocean? Does that sound familiar? I would not be surprised. I have not seen
1566800	1572620	very large objects go in and out of the water, but I've definitely seen small to medium-sized UAPs
1572620	1577300	either going into the water and disappearing or going in and out or coming out of the water.
1577520	1580640	Fact. Fact. And on video and described.
1580640	1588000	described uh there's a video and described uh any kind of change of inertia or multiple videos
1588000	1594140	any kind of we have also been exposed to some um let me ask you this any change of like any
1594140	1598340	inertial effect any change of speed or motion that's like the water wasn't there it's like
1598340	1603620	the gold for anybody wants to see i wonder if it's ever enough like is video ever enough like
1603620	1607760	what is enough for people to wrap their heads that there's a real issue here i don't know i
1607760	1608980	I don't think one video is ever going to change.
1609060	1612240	I want to talk to you about signals, intelligence, signet, right?
1612380	1614060	That was a big part of your investigation.
1614280	1615200	Can you explain that and why?
1616080	1623620	Yeah, so it was one of the sources where we have a fantastic intelligent posture.
1625900	1633500	It's not as data heavy, so it's just much easier to move around and access and read through quickly.
1633500	1644940	Now, it's one of the shortest sections in there because in my mind, you know, these are incidental collections, right?
1645100	1645400	Yeah.
1645540	1657840	I'm sure we are specifically collecting signals intelligence on this, but my research was not in those sort of data streams.
1658180	1662120	That majority is accidental kind of capturing.
1663500	1668600	other countries other militaries uh activities related to this and their observations related
1668600	1675400	to this or sometimes historic things that we acquire that happen to pop up in those in the
1675400	1682060	sigint channels um yeah so the reason there's less detail there though is we're using those every day
1682060	1688720	we rely on them a lot and they're very fragile very sensitive and diplomatically sensitive as
1688720	1693280	well the things you're describing that you'd seen that are in this report are mostly things that are
1693500	1695600	There's in the Pacific and the Atlantic.
1695700	1696620	There's over Africa.
1696800	1699820	There are foreign things, something coming over the border from Mexico.
1700300	1702120	What about cases in the U.S.?
1702120	1706060	Is NORAD, is that just a black hole for these kind of images?
1706760	1709740	So something that happens over our country, you don't even get to see it.
1709920	1711700	Yeah, NORTHCOM is a black hole.
1711960	1720440	You need, I mean, just legislatively, there's legal things keeping us, the military and the IC, supposedly, from looking at the states.
1720440	1725620	that's supposed to be a domestic law enforcement mission in general you got to have a very good
1725620	1730720	reason to be looking at you know over your neighbor's fence basically this is a i think
1730720	1739200	it's you know it's functionally a bit a barrier to present prevent accidental or just curious people
1739200	1745720	you know doing things they shouldn't uh in our home in our homeland which would actually get
1745720	1750860	them in trouble it's one thing if we're doing it uh you know some foreign country is one thing if
1751400	1758260	we're crossing the line and spying uh here uh without a specific mission the complaint we hear
1758260	1764240	from ufo world is i don't care about these blurry images these things are blurry the tic tac to me
1764240	1769140	that was a fantastic image you know they're you're not sending a dave fravor up and with an imax
1769140	1775740	camera to make a movie. These are captured on sensor systems, the same as like 2019, the USS
1775740	1781800	Omaha, pitch black, a hundred miles off the coast of Southern California. They're picking up an
1781800	1787000	image that they follow for an hour on a thermal camera. They're blurry, but they're amazing
1787000	1794780	images. I mean, is there a reason that the public doesn't see crystal clear movie quality images of
1794780	1804000	ufos yeah i think unfortunately it's um a product of our education system a lack of curiosity in
1804000	1809180	general about the world um there's a lot of arrogance in our academy and that arrogance
1809180	1813320	filters down to our citizens we know the world we haven't figured out there's nothing really left to
1813320	1822740	discover here and i think in general there's so much misinformation stigma mythology that people
1822740	1829320	grow up with that lead them to just automatically categorize any of this as
1829320	1839300	just you know false fake not real misidentified or mundane yeah I mean
1839300	1843560	getting an image on the thermal camera 100 miles out to sea in total blackness
1843560	1847120	it sounds pretty cool to me that sounds like an amazing accomplishment but is
1847120	1850960	there a other additional reasons that have been maybe discussed behind closed
1852740	1858840	force fields of some sort around these um craft that make things blurry even for a from a big
1858840	1867900	camera image do you know probably a very uh real explanation for why certain shapes um you know
1867900	1874720	are harder to observe than others um i think you know whether it's active camouflage and like the
1874720	1880520	skin of the vehicle itself uh that definitely seems to be in play or a field like you describe
1880520	1887460	i've seen evidence of fields around crafts yeah some things we've seen have looked so bizarre
1887460	1892440	it makes no sense to my brain um it is possible we've heard that from a number of whistleblowers
1892440	1899120	at different levels that what you're seeing could just be a part of a greater structure you know
1899720	1907180	um so it could be something like that speculating we had this uh chinese balloon thing that happened
1907180	1912080	happened. Three different objects, UFOs, three UFOs shot down in a couple of week period.
1912380	1918740	And then we saw people use that, the usual people in the media world who bash this stuff,
1918960	1923260	who tried to blame it on the UAP task force. The reason we're not, NORAD is not looking
1923260	1928980	for something like this because the UAP task force confused the whole situation. It's as
1928980	1935580	if NORAD would only look for things that look like planes, bombers, or missiles. So we didn't
1937660	1941580	Is it possible that we didn't look for UFOs because it didn't really want to find them?
1941660	1947060	Or is it we were looking for UFOs, just the public and most of the government never saw?
1949080	1951360	We've always been seeing these things with things like radar.
1952320	1961420	So it's part of standard operating procedures to deny this and to not acknowledge it.
1962540	1965260	So we've been seeing it. We're just pretending not to see it.
1967180	1976240	like the FAA or similar, even local context, it's not allowed to be discussed.
1976400	1979800	And there might even be technical measures in the technology at this place
1979800	1982260	that just prevents it from even popping up on a screen.
1982520	1982720	Right.
1982860	1984320	You know, like Tic Tac.
1984500	1986740	So that happened for two or three weeks.
1987000	1989820	They could get a little glimpse of it on these systems,
1989960	1993520	really sensitive, advanced Navy systems at the time.
1993520	1995420	And then, poof, it fell off.
1997180	2001580	12 or 14 of these things zipping in, you'd see them on the radar screen and then poof,
2001700	2004460	if they didn't want to be seen, we weren't seeing them.
2004540	2007340	I guess it could be that as part of an explanation.
2007560	2011800	If they don't want to be detected on radar, they have ways to avoid radar, whoever they
2011800	2012100	are.
2012700	2020660	Yeah, that's a dangerous dynamic to have willful ignorance on our side and their capability
2020660	2025040	to at least attempt to evade detection at any time on theirs.
2027320	2030120	If we are so certain they are friendly, why is this a secret?
2032140	2033340	I have one more.
2033660	2033940	Yeah.
2034260	2034700	Drones.
2034880	2037260	So 60 Minutes just did a big piece on drones.
2037340	2041280	Langley Air Force Base had these things flying over it for 17 nights in a row.
2041580	2043760	Stayed in New Jersey for weeks at a time.
2044720	2050140	Sensitive bases, restricted airspace at U.S., U.K. bases in Britain.
2050660	2056120	for days and days. We can't track these things coming in. We can't track them when they leave.
2056200	2060320	We can't shoot them down. We don't know where they're from, but don't worry. They're just
2060320	2063840	drones. They're foreign surveillance drones. Give me your take on that whole situation.
2065360	2071860	Well, if you're a member of the public and you are still listening to CNN, MSNBC, Fox News,
2072580	2076840	or reading the New York Times or the Wall Street Journal, all of that is controlled.
2076840	2089420	old. It's propaganda. It is shaping your life narrative, intentionally so. As for the government
2089420	2095220	reactions to that, I was very disappointed to see a continuation of the dismissal of these events by
2095220	2103200	the Trump administration's press secretary. I can guess why they decided, despite the campaign
2103200	2109860	campaign promise to immediately address that issue to not uh has to do with geopolitical
2109860	2115520	situations we are currently involved in and the fact that we are living through a constitutional
2116040	2122300	crisis I relate to this issue just seems to me that it is a worse thing to say these might be
2122300	2126640	foreign surveillance drones and there's not a damn thing we can do about it we don't we can't track
2126640	2132260	them we can't see them we can't shoot them down then it is to say these are genuine unknowns you
2133200	2138480	They're on notes, not just something, some drone that the Chinese are floating off of New Jersey.
2139540	2148620	There's an infection in our security thinking, which is that, you know, we must, they're primacists.
2148700	2149900	They must be on top.
2150060	2152500	To admit weakness is to admit defeat.
2153380	2157540	And to say you don't know what something is, a pretty big signal of weakness.
2159260	2168020	there's not much humility and a lot of arrogance driving I think these responses more so than any
2169880	2174920	strategy you know that just I want to defend footage of it real quick I got three things
2174920	2178880	I want to defend footage there's a lack of education about what people are seeing in
2178880	2183980	thermal so first of all these are weapon systems these aren't IMAX cameras and say but they're kind
2183980	2188700	of better than an imax camera because you can see in the dark so i think there's an education
2188700	2192920	process and we've been trying with our reporting to teach people when you see something in thermal
2193580	2198920	what you're seeing is a heat signature and that heat signature represents that shape and you know
2198920	2205140	of the heat it's just a i think it's an education process it has to come from curiosity but people
2205140	2209280	need to be told what they're seeing it's new to a lot of people it was new to me when i started
2209280	2215860	seeing military videos for the first time so in defense of grainy bad footage people just need
2215860	2219720	to understand what they're seeing to understand the impact if they're curious enough question
2219720	2226720	like the alliance like any country in this world could disclose at this point a major country with
2226720	2230780	technological development could disclose we are not alone in the universe there are others as
2230780	2236460	visitors have been here a long time why why has everybody agreed to not say that to the public
2236460	2242380	do you have any philosophies why i think in the west this is the reaction that's an important
